id,path,http_clone_url,web_url,archived
4971799,sovell/sovell-restaurant/faceimport,https://sovell-cn-shanghai.devops.aliyuncs.com/codeup/sovell-restaurant/faceimport.git,https://sovell-cn-shanghai.devops.aliyuncs.com/codeup/sovell/sovell-restaurant/faceimport,False
4977258,sovell/sovell-front-project/food_safe_management,https://sovell-cn-shanghai.devops.aliyuncs.com/codeup/sovell-front-project/food_safe_management.git,https://sovell-cn-shanghai.devops.aliyuncs.com/codeup/sovell/sovell-front-project/food_safe_management,False
4971776,sovell/sovell-food-safety/food_safe_management,https://sovell-cn-shanghai.devops.aliyuncs.com/codeup/sovell-food-safety/food_safe_management.git,https://sovell-cn-shanghai.devops.aliyuncs.com/codeup/sovell/sovell-food-safety/food_safe_management,False
4971952,sovell/Android/5.0/food_track_inquire,https://sovell-cn-shanghai.devops.aliyuncs.com/codeup/Android/5.0/food_track_inquire.git,https://sovell-cn-shanghai.devops.aliyuncs.com/codeup/sovell/Android/5.0/food_track_inquire,False
4971948,sovell/Android/5.0/foodadmachine,https://sovell-cn-shanghai.devops.aliyuncs.com/codeup/Android/5.0/foodadmachine.git,https://sovell-cn-shanghai.devops.aliyuncs.com/codeup/sovell/Android/5.0/foodadmachine,False
4977390,sovell/ai-go/foodsafe,https://sovell-cn-shanghai.devops.aliyuncs.com/codeup/ai-go/foodsafe.git,https://sovell-cn-shanghai.devops.aliyuncs.com/codeup/sovell/ai-go/foodsafe,False
4971974,sovell/Android/5.0/ft1-consume-group,https://sovell-cn-shanghai.devops.aliyuncs.com/codeup/Android/5.0/ft1-consume-group.git,https://sovell-cn-shanghai.devops.aliyuncs.com/codeup/sovell/Android/5.0/ft1-consume-group,False
4971973,sovell/Android/5.0/ft2-face-pay-group,https://sovell-cn-shanghai.devops.aliyuncs.com/codeup/Android/5.0/ft2-face-pay-group.git,https://sovell-cn-shanghai.devops.aliyuncs.com/codeup/sovell/Android/5.0/ft2-face-pay-group,False
4975924,sovell/ai-go/gateway,https://sovell-cn-shanghai.devops.aliyuncs.com/codeup/ai-go/gateway.git,https://sovell-cn-shanghai.devops.aliyuncs.com/codeup/sovell/ai-go/gateway,False
4972424,sovell/default/GYL-Platform,https://sovell-cn-shanghai.devops.aliyuncs.com/codeup/default/GYL-Platform.git,https://sovell-cn-shanghai.devops.aliyuncs.com/codeup/sovell/default/GYL-Platform,False
4971926,sovell/Android/5.0/android_web/h5,https://sovell-cn-shanghai.devops.aliyuncs.com/codeup/Android/5.0/android_web/h5.git,https://sovell-cn-shanghai.devops.aliyuncs.com/codeup/sovell/Android/5.0/android_web/h5,False
4971961,sovell/Android/5.0/android_web/h5android,https://sovell-cn-shanghai.devops.aliyuncs.com/codeup/Android/5.0/android_web/h5android.git,https://sovell-cn-shanghai.devops.aliyuncs.com/codeup/sovell/Android/5.0/android_web/h5android,False
4987641,sovell/third_custom/hzfls,https://sovell-cn-shanghai.devops.aliyuncs.com/codeup/third_custom/hzfls.git,https://sovell-cn-shanghai.devops.aliyuncs.com/codeup/sovell/third_custom/hzfls,False
4972217,sovell/document/idish,https://sovell-cn-shanghai.devops.aliyuncs.com/codeup/document/idish.git,https://sovell-cn-shanghai.devops.aliyuncs.com/codeup/sovell/document/idish,False
4971929,sovell/Android/5.0/army/navy/integrated_action,https://sovell-cn-shanghai.devops.aliyuncs.com/codeup/Android/5.0/army/navy/integrated_action.git,https://sovell-cn-shanghai.devops.aliyuncs.com/codeup/sovell/Android/5.0/army/navy/integrated_action,False
4971972,sovell/Android/5.0/intelligent-cloud-scale,https://sovell-cn-shanghai.devops.aliyuncs.com/codeup/Android/5.0/intelligent-cloud-scale.git,https://sovell-cn-shanghai.devops.aliyuncs.com/codeup/sovell/Android/5.0/intelligent-cloud-scale,False
4971946,sovell/Android/5.0/intelligent-cloud-scale_single,https://sovell-cn-shanghai.devops.aliyuncs.com/codeup/Android/5.0/intelligent-cloud-scale_single.git,https://sovell-cn-shanghai.devops.aliyuncs.com/codeup/sovell/Android/5.0/intelligent-cloud-scale_single,False
4971809,sovell/Android/5.0/intelligent-tray-bind,https://sovell-cn-shanghai.devops.aliyuncs.com/codeup/Android/5.0/intelligent-tray-bind.git,https://sovell-cn-shanghai.devops.aliyuncs.com/codeup/sovell/Android/5.0/intelligent-tray-bind,False
4971981,sovell/Android/5.0/intelligent-weighing-machine_mini,https://sovell-cn-shanghai.devops.aliyuncs.com/codeup/Android/5.0/intelligent-weighing-machine_mini.git,https://sovell-cn-shanghai.devops.aliyuncs.com/codeup/sovell/Android/5.0/intelligent-weighing-machine_mini,False
4971939,sovell/Android/5.0/store/inventory-check-terminal,https://sovell-cn-shanghai.devops.aliyuncs.com/codeup/Android/5.0/store/inventory-check-terminal.git,https://sovell-cn-shanghai.devops.aliyuncs.com/codeup/sovell/Android/5.0/store/inventory-check-terminal,False
4972364,sovell/third_custom/java-utils,https://sovell-cn-shanghai.devops.aliyuncs.com/codeup/third_custom/java-utils.git,https://sovell-cn-shanghai.devops.aliyuncs.com/codeup/sovell/third_custom/java-utils,False
4972204,sovell/third_custom/jchc,https://sovell-cn-shanghai.devops.aliyuncs.com/codeup/third_custom/jchc.git,https://sovell-cn-shanghai.devops.aliyuncs.com/codeup/sovell/third_custom/jchc,False
4971989,sovell/third_custom/jgsw_ln_gov,https://sovell-cn-shanghai.devops.aliyuncs.com/codeup/third_custom/jgsw_ln_gov.git,https://sovell-cn-shanghai.devops.aliyuncs.com/codeup/sovell/third_custom/jgsw_ln_gov,False
4972297,sovell/third_custom/jnairport,https://sovell-cn-shanghai.devops.aliyuncs.com/codeup/third_custom/jnairport.git,https://sovell-cn-shanghai.devops.aliyuncs.com/codeup/sovell/third_custom/jnairport,False
4972041,sovell/third_custom/jngdjt,https://sovell-cn-shanghai.devops.aliyuncs.com/codeup/third_custom/jngdjt.git,https://sovell-cn-shanghai.devops.aliyuncs.com/codeup/sovell/third_custom/jngdjt,False
